sec_code,company_name,market,as_of
8039,築地魚市場,スタンダード（内国株式）,20260911
8040,東京ソワール,スタンダード（内国株式）,20260911
8041,ＯＵＧホールディングス,スタンダード（内国株式）,20260911
8043,スターゼン,プライム（内国株式）,20260911
8045,横浜丸魚,スタンダード（内国株式）,20260911
8046,丸藤シートパイル,スタンダード（内国株式）,20260911
8050,セイコーグループ,プライム（内国株式）,20260911
8051,山善,プライム（内国株式）,20260911
8052,椿本興業,プライム（内国株式）,20260911
8053,住友商事,プライム（内国株式）,20260911
8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,20260911
8057,内田洋行,プライム（内国株式）,20260911
8058,三菱商事,プライム（内国株式）,20260911
8059,第一実業,プライム（内国株式）,20260911
8060,キヤノンマーケティングジャパン,プライム（内国株式）,20260911
8061,西華産業,プライム（内国株式）,20260911
8065,佐藤商事,プライム（内国株式）,20260911
8066,三谷商事,スタンダード（内国株式）,20260911
8070,東京産業,プライム（内国株式）,20260911
8074,ＹＵＡＳＡ,プライム（内国株式）,20260911
8075,神鋼商事,プライム（内国株式）,20260911
8076,カノークス,スタンダード（内国株式）,20260911
8077,トルク,スタンダード（内国株式）,20260911
8078,阪和興業,プライム（内国株式）,20260911
8079,正栄食品工業,プライム（内国株式）,20260911
8081,カナデン,プライム（内国株式）,20260911
8084,ＲＹＯＤＥＮ,プライム（内国株式）,20260911
8085,ナラサキ産業,スタンダード（内国株式）,20260911
8086,ニプロ,プライム（内国株式）,20260911
8088,岩谷産業,プライム（内国株式）,20260911
8089,ナイス,スタンダード（内国株式）,20260911
8091,ニチモウ,プライム（内国株式）,20260911
8093,極東貿易,プライム（内国株式）,20260911
8095,アステナホールディングス,プライム（内国株式）,20260911
8097,三愛オブリ,プライム（内国株式）,20260911
8098,稲畑産業,プライム（内国株式）,20260911
8101,ＧＳＩクレオス,プライム（内国株式）,20260911
8103,明和産業,プライム（内国株式）,20260911
8104,クワザワホールディングス,スタンダード（内国株式）,20260911
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード（内国株式）,20260911
8107,キムラタン,スタンダード（内国株式）,20260911
8111,ゴールドウイン,プライム（内国株式）,20260911
8113,ユニ・チャーム,プライム（内国株式）,20260911
8115,ムーンバット,スタンダード（内国株式）,20260911
8117,中央自動車工業,スタンダード（内国株式）,20260911
8118,キング,スタンダード（内国株式）,20260911
8119,三栄コーポレーション,スタンダード（内国株式）,20260911
8123,川辺,スタンダード（内国株式）,20260911
8125,ワキタ,プライム（内国株式）,20260911
8127,ヤマトインターナショナル,スタンダード（内国株式）,20260911
8129,東邦ホールディングス,プライム（内国株式）,20260911
8130,サンゲツ,プライム（内国株式）,20260911
8131,ミツウロコグループホールディングス,スタンダード（内国株式）,20260911
8132,シナネンホールディングス,プライム（内国株式）,20260911
8133,伊藤忠エネクス,プライム（内国株式）,20260911
8135,ゼット,スタンダード（内国株式）,20260911
8136,サンリオ,プライム（内国株式）,20260911
8137,サンワテクノス,プライム（内国株式）,20260911
8138,三京化成,スタンダード（内国株式）,20260911
8139,ナガホリ,スタンダード（内国株式）,20260911
8141,新光商事,プライム（内国株式）,20260911
8142,トーホー,プライム（内国株式）,20260911
8143,ラピーヌ,スタンダード（内国株式）,20260911
8144,デンキョーグループホールディングス,スタンダード（内国株式）,20260911
8147,トミタ,スタンダード（内国株式）,20260911
8150,三信電気,プライム（内国株式）,20260911
8151,東陽テクニカ,プライム（内国株式）,20260911
8152,ソマール,スタンダード（内国株式）,20260911
8153,モスフードサービス,プライム（内国株式）,20260911
8154,加賀電子,プライム（内国株式）,20260911
8157,都築電気,プライム（内国株式）,20260911
8158,ソーダニッカ,プライム（内国株式）,20260911
8159,立花エレテック,プライム（内国株式）,20260911
8160,木曽路,プライム（内国株式）,20260911
8163,ＳＲＳホールディングス,プライム（内国株式）,20260911
8165,千趣会,スタンダード（内国株式）,20260911
8166,タカキュー,スタンダード（内国株式）,20260911
8167,リテールパートナーズ,プライム（内国株式）,20260911
8173,Ｊｏｓｈｉｎ,プライム（内国株式）,20260911
8174,日本瓦斯,プライム（内国株式）,20260911
8179,ロイヤルホールディングス,プライム（内国株式）,20260911
8181,東天紅,スタンダード（内国株式）,20260911
8185,チヨダ,プライム（内国株式）,20260911
8194,ライフコーポレーション,プライム（内国株式）,20260911
8198,マックスバリュ東海,スタンダード（内国株式）,20260911
8200,リンガーハット,プライム（内国株式）,20260911
8202,ラオックスホールディングス,スタンダード（内国株式）,20260911
8203,ＭｒＭａｘＨＤ,プライム（内国株式）,20260911
8207,テンアライド,スタンダード（内国株式）,20260911
8214,ＡＯＫＩホールディングス,プライム（内国株式）,20260911
8217,オークワ,プライム（内国株式）,20260911
8218,コメリ,プライム（内国株式）,20260911
8219,青山商事,プライム（内国株式）,20260911
8225,タカチホ,スタンダード（内国株式）,20260911
8226,理経,スタンダード（内国株式）,20260911
8227,しまむら,プライム（内国株式）,20260911
8230,はせがわ,スタンダード（内国株式）,20260911
8233,高島屋,プライム（内国株式）,20260911
8237,松屋,プライム（内国株式）,20260911
8242,エイチ・ツー・オー　リテイリング,プライム（内国株式）,20260911
8244,近鉄百貨店,スタンダード（内国株式）,20260911
8247,大和,スタンダード（内国株式）,20260911
8252,丸井グループ,プライム（内国株式）,20260911
8253,クレディセゾン,プライム（内国株式）,20260911
8254,さいか屋,スタンダード（内国株式）,20260911
8255,アクシアル　リテイリング,プライム（内国株式）,20260911
8260,井筒屋,スタンダード（内国株式）,20260911
8267,イオン,プライム（内国株式）,20260911
8273,イズミ,プライム（内国株式）,20260911
8275,フォーバル,スタンダード（内国株式）,20260911
8276,平和堂,プライム（内国株式）,20260911
8278,フジ,プライム（内国株式）,20260911
8281,ゼビオホールディングス,プライム（内国株式）,20260911
8282,ケーズホールディングス,プライム（内国株式）,20260911
8285,三谷産業,スタンダード（内国株式）,20260911
8291,日産東京販売ホールディングス,スタンダード（内国株式）,20260911
8301,日本銀行　出資証券,出資証券,20260911
8303,ＳＢＩ新生銀行,プライム（内国株式）,20260911
8304,あおぞら銀行,プライム（内国株式）,20260911
8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,20260911
8308,りそなホールディングス,プライム（内国株式）,20260911
8309,三井住友トラストグループ,プライム（内国株式）,20260911
8316,三井住友フィナンシャルグループ,プライム（内国株式）,20260911
8331,千葉銀行,プライム（内国株式）,20260911
8334,群馬銀行,プライム（内国株式）,20260911
8336,武蔵野銀行,プライム（内国株式）,20260911
8337,千葉興業銀行,プライム（内国株式）,20260911
8338,筑波銀行,プライム（内国株式）,20260911
8341,七十七銀行,プライム（内国株式）,20260911
8343,秋田銀行,プライム（内国株式）,20260911
8344,山形銀行,プライム（内国株式）,20260911
8345,岩手銀行,プライム（内国株式）,20260911
8346,東邦銀行,プライム（内国株式）,20260911
8349,東北銀行,スタンダード（内国株式）,20260911
8354,ふくおかフィナンシャルグループ,プライム（内国株式）,20260911
