sec_code,filer_name,current_assets,total_liabilities,total_assets,equity_value,equity_type,equity_ratio,doc_id,submit_date,doc_type,accounting_standard,consolidated,fiscal_period
4381,ビープラッツ株式会社,181655000,998000,181655000,276010000,NetAssets,1.5194,S100YDPE,2026-06-18,120,J-GAAP,連結,2026-03-31
9107,川崎汽船株式会社,324554000000,26094000000,75457000000,75457000000,NetAssets,1.0,S100YC6B,2026-06-18,120,J-GAAP,連結,2026-03-31
3842,株式会社ネクストジェン,2751242000,1036811000,2751242000,2204463000,NetAssets,0.8013,S100YD0G,2026-06-18,120,J-GAAP,連結,2026-03-31
5949,ユニプレス株式会社,43056000000,66338000000,43056000000,39198000000,NetAssets,0.9104,S100YCON,2026-06-18,120,J-GAAP,連結,2026-03-31
9914,株式会社　植松商会,3076652000,1640245000,3076652000,3086668000,NetAssets,1.0033,S100YDBK,2026-06-18,120,J-GAAP,連結,2026-03-20
6490,株式会社ＰＩＬＬＡＲ,35144000000,7417000000,35144000000,63802000000,NetAssets,1.8154,S100YD79,2026-06-18,120,J-GAAP,連結,2026-03-31
7486,サンリン株式会社,11224000000,28000000,11224000000,18916000000,NetAssets,1.6853,S100YDT8,2026-06-18,120,J-GAAP,連結,2026-03-31
8018,三共生興株式会社,6683000000,4544000000,6683000000,48278000000,NetAssets,7.224,S100YBCW,2026-06-18,120,J-GAAP,連結,2026-03-31
9686,東洋テック株式会社,10597918000,132458000,10597918000,20096593000,NetAssets,1.8963,S100YCTH,2026-06-18,120,J-GAAP,連結,2026-03-31
9052,山陽電気鉄道株式会社,15263000000,15135000000,15263000000,51337000000,NetAssets,3.3635,S100YD7X,2026-06-18,120,J-GAAP,連結,2026-03-31
7322,株式会社三十三フィナンシャルグループ,2106000000,135000000,2106000000,130732000000,NetAssets,62.076,S100YD2K,2026-06-18,120,J-GAAP,連結,2026-03-31
3110,日東紡績株式会社,83366000000,29204000000,83366000000,89420000000,NetAssets,1.0726,S100YDBM,2026-06-18,120,J-GAAP,連結,2026-03-31
3024,クリエイト株式会社,11050049000,9536697000,11050049000,4265497000,NetAssets,0.386,S100YD0K,2026-06-18,120,J-GAAP,連結,2026-03-31
9955,株式会社ヨンキュウ,23002047000,3159566000,23002047000,32943260000,NetAssets,1.4322,S100YDUS,2026-06-18,120,J-GAAP,連結,2026-03-31
7774,株式会社ジャパン・ティッシュエンジニアリング,4824949000,39798000,4824949000,5825035000,NetAssets,1.2073,S100YDBW,2026-06-18,120,J-GAAP,連結,2026-03-31
6402,兼松エンジニアリング株式会社,6706357000,129735000,6706357000,7140356000,NetAssets,1.0647,S100YD22,2026-06-18,120,J-GAAP,連結,2026-03-31
3800,株式会社ユニリタ,7739005000,2147113000,29514000,9778543000,NetAssets,331.3188,S100YDKQ,2026-06-18,120,J-GAAP,連結,2026-03-31
9478,ＳＥホールディングス・アンド・インキュベーションズ株式会社,4116000000,867000000,4116000000,4885000000,NetAssets,1.1868,S100YD1K,2026-06-18,120,J-GAAP,連結,2026-03-31
4733,株式会社オービックビジネスコンサルタント,173676557000,42731161000,173676557000,158990007000,NetAssets,0.9154,S100YD49,2026-06-18,120,J-GAAP,連結,2026-03-31
1847,株式会社イチケン,58213000000,24683000000,58213000000,34071000000,NetAssets,0.5853,S100YD9X,2026-06-18,120,J-GAAP,連結,2026-03-31
2209,井村屋グループ株式会社,7122681000,1630268000,7122681000,19419957000,NetAssets,2.7265,S100YBL8,2026-06-16,120,J-GAAP,連結,2026-03-31
3682,エンカレッジ・テクノロジ株式会社,4064105000,845477000,4064105000,3513011000,NetAssets,0.8644,S100YD54,2026-06-18,120,J-GAAP,連結,2026-03-31
6894,パルステック工業株式会社,3506793000,713602000,3506793000,3831838000,NetAssets,1.0927,S100YDWK,2026-06-18,120,J-GAAP,連結,2026-03-31
9045,京阪ホールディングス株式会社,81775000000,132781000000,81775000000,190044000000,NetAssets,2.324,S100YCVR,2026-06-18,120,J-GAAP,連結,2026-03-31
8622,水戸証券株式会社,46500000000,19363000000,46500000000,40097000000,NetAssets,0.8623,S100YDIT,2026-06-18,120,J-GAAP,連結,2026-03-31
8058,三菱商事株式会社,2756374000000,1427825000000,2756374000000,4003580000000,NetAssets,1.4525,S100YB25,2026-06-12,120,J-GAAP,連結,2026-03-31
6301,株式会社小松製作所,721340000000,46000000000,721340000000,950803000000,NetAssets,1.3181,S100YD25,2026-06-18,120,J-GAAP,連結,2026-03-31
2226,株式会社湖池屋,16202000000,11325000000,16202000000,18672000000,NetAssets,1.1525,S100YDGW,2026-06-18,120,J-GAAP,連結,2026-03-31
7366,株式会社ＬＩＴＡＬＩＣＯ,8925000000,7893000000,8925000000,11180000000,NetAssets,1.2527,S100YDDX,2026-06-18,120,J-GAAP,連結,2026-03-31
9816,株式会社　ストライダーズ,2223569000,320914000,2223569000,2564919000,NetAssets,1.1535,S100YDYC,2026-06-18,120,J-GAAP,連結,2026-03-31
2130,株式会社メンバーズ,8074369000,4500906000,8074369000,5923455000,NetAssets,0.7336,S100YDZP,2026-06-18,120,J-GAAP,連結,2026-03-31
4249,森六株式会社,6148000000,8475000000,335000000,335000000,NetAssets,1.0,S100YE00,2026-06-18,120,J-GAAP,連結,2026-03-31
7687,株式会社ミクリード,1975000000,858000000,1975000000,1393000000,NetAssets,0.7053,S100YC1L,2026-06-18,120,J-GAAP,連結,2026-03-31
7120,株式会社ＳＨＩＮＫＯ,5061674000,3063861000,174232000,1750825000,NetAssets,10.0488,S100YE1C,2026-06-18,120,J-GAAP,連結,2026-03-31
1798,株式会社守谷商会,25167583000,16744891000,25167583000,14912540000,NetAssets,0.5925,S100YDA3,2026-06-18,120,J-GAAP,連結,2026-03-31
3173,株式会社Ｃｏｍｉｎｉｘ,10802000000,8036000000,10802000000,6196000000,NetAssets,0.5736,S100YCYQ,2026-06-18,120,J-GAAP,連結,2026-03-31
7183,あんしん保証株式会社,11436584000,3334887000,11436584000,2361426000,NetAssets,0.2065,S100YCZS,2026-06-18,120,J-GAAP,連結,2026-03-31
1762,株式会社髙松コンストラクショングループ,54739000000,82649000000,54739000000,31275000000,NetAssets,0.5713,S100YDDS,2026-06-18,120,J-GAAP,連結,2026-03-31
7130,ヤマエグループホールディングス株式会社,38688000000,49828000000,38688000000,63766000000,NetAssets,1.6482,S100YE2O,2026-06-18,120,J-GAAP,連結,2026-03-31
5702,株式会社大紀アルミニウム工業所,67545000000,47526000000,67545000000,38662000000,NetAssets,0.5724,S100YCJD,2026-06-18,120,J-GAAP,連結,2026-03-31
9308,乾汽船株式会社,18572000000,282000000,2767000000,2767000000,NetAssets,1.0,S100YD46,2026-06-18,120,J-GAAP,連結,2026-03-31
9428,株式会社クロップス,7564000000,5783000000,7564000000,8597000000,NetAssets,1.1366,S100YDQV,2026-06-18,120,J-GAAP,連結,2026-03-31
3420,株式会社ケー・エフ・シー,15936478000,5747170000,15936478000,19345370000,NetAssets,1.2139,S100YDJU,2026-06-18,120,J-GAAP,連結,2026-03-31
4208,ＵＢＥ株式会社,169924000000,8996000000,1231000000,202920000000,NetAssets,164.8416,S100YD42,2026-06-18,120,J-GAAP,連結,2026-03-31
1969,高砂熱学工業株式会社,183581000000,96733000000,60594000000,160364000000,NetAssets,2.6465,S100YDOU,2026-06-18,120,J-GAAP,連結,2026-03-31
3969,株式会社エイトレッド,5435933000,626218000,5435933000,5137068000,NetAssets,0.945,S100YE46,2026-06-18,120,J-GAAP,連結,2026-03-31
1952,新日本空調株式会社,70940000000,35849000000,70940000000,63134000000,NetAssets,0.89,S100YDMT,2026-06-18,120,J-GAAP,連結,2026-03-31
5805,ＳＷＣＣ株式会社,63362000000,57208000000,1390000000,61458000000,NetAssets,44.2144,S100YE42,2026-06-18,120,J-GAAP,連結,2026-03-31
1813,株式会社不動テトラ,40039000000,2463000000,40039000000,32161000000,NetAssets,0.8032,S100YDLY,2026-06-18,120,J-GAAP,連結,2026-03-31
4627,ナトコ株式会社,21112396000,5771071000,21112396000,24584945000,NetAssets,1.1645,S100YAH4,2026-06-18,160,J-GAAP,個別,2026-10-31
4109,ステラケミファ株式会社,19650000000,6406000000,19650000000,30416000000,NetAssets,1.5479,S100YDCE,2026-06-18,120,J-GAAP,連結,2026-03-31
4246,ダイキョーニシカワ株式会社,35060000000,27850000000,25000000,69887000000,NetAssets,2795.48,S100YCYY,2026-06-18,120,J-GAAP,連結,2026-03-31
3437,特殊電極株式会社,7483667000,2976851000,694042000,7533512000,NetAssets,10.8545,S100YD8G,2026-06-18,120,J-GAAP,連結,2026-03-31
6834,株式会社　精工技研,13197734000,81000,13197734000,24451762000,NetAssets,1.8527,S100YB9C,2026-06-18,120,J-GAAP,連結,2026-03-31
3850,株式会社エヌ・ティ・ティ・データ・イントラマート,3750101000,1573189000,638540000,4936992000,NetAssets,7.7317,S100YBTF,2026-06-18,120,J-GAAP,連結,2026-03-31
3553,共和レザー株式会社,21953000000,13839000000,21953000000,31083000000,NetAssets,1.4159,S100YDOG,2026-06-18,120,J-GAAP,連結,2026-03-31
3480,株式会社ジェイ・エス・ビー,19913348000,15333671000,19913348000,41629349000,NetAssets,2.0905,S100YBI3,2026-06-15,160,J-GAAP,個別,2026-10-31
4619,日本特殊塗料株式会社,26718000000,10925000000,26718000000,40113000000,NetAssets,1.5013,S100YDP5,2026-06-18,120,J-GAAP,連結,2026-03-31
6208,株式会社石川製作所,7364914000,350018000,2838775000,3778659000,NetAssets,1.3311,S100YDE9,2026-06-18,120,J-GAAP,連結,2026-03-31
3352,株式会社バッファロー,5500636000,1264147000,5500636000,6202113000,NetAssets,1.1275,S100YDDM,2026-06-18,120,J-GAAP,連結,2026-03-31
5741,株式会社ＵＡＣＪ,215696000000,25000000000,215696000000,188100000000,NetAssets,0.8721,S100YCV0,2026-06-18,120,J-GAAP,連結,2026-03-31
9889,ＪＢＣＣホールディングス株式会社,16866000000,8582000000,16866000000,18916000000,NetAssets,1.1215,S100YE6B,2026-06-18,120,J-GAAP,連結,2026-03-31
3513,イチカワ株式会社,12558000000,49000000,12558000000,19786000000,NetAssets,1.5756,S100YE5G,2026-06-18,120,J-GAAP,連結,2026-03-31
2903,シノブフーズ株式会社,13128000000,10714000000,13128000000,14834000000,NetAssets,1.13,S100YE21,2026-06-18,120,J-GAAP,連結,2026-03-31
9950,株式会社ハチバン,1631679000,1014505000,1631679000,3343625000,NetAssets,2.0492,S100YDJ0,2026-06-18,120,J-GAAP,連結,2026-03-20
3020,アプライド株式会社,13869000000,2382000000,13869000000,11445000000,NetAssets,0.8252,S100YDKO,2026-06-18,120,J-GAAP,連結,2026-03-31
7059,株式会社コプロ・ホールディングス,2437558000,694969000,2437558000,3801407000,NetAssets,1.5595,S100YDFZ,2026-06-18,120,J-GAAP,連結,2026-03-31
3878,株式会社巴川コーポレーション,12851000000,15132000000,12851000000,5682000000,NetAssets,0.4421,S100YDU9,2026-06-18,120,J-GAAP,連結,2026-03-31
3401,帝人株式会社,278075000000,65751000000,278075000000,283919000000,NetAssets,1.021,S100YCMK,2026-06-18,120,J-GAAP,連結,2026-03-31
7600,株式会社　日本エム・ディ・エム,12355539000,2232481000,12355539000,16822136000,NetAssets,1.3615,S100YCSL,2026-06-18,120,J-GAAP,連結,2026-03-31
6382,トリニティ工業株式会社,20014071000,26724000,20014071000,26333931000,NetAssets,1.3158,S100YE9T,2026-06-18,120,J-GAAP,連結,2026-03-31
4536,参天製薬株式会社,124877000000,63028000000,124877000000,153446000000,NetAssets,1.2288,S100YDH1,2026-06-18,120,IFRS,連結,2026-03-31
7384,株式会社プロクレアホールディングス,2919000000,100000000,2919000000,117281000000,NetAssets,40.1785,S100YD0C,2026-06-18,120,J-GAAP,連結,2026-03-31
4665,株式会社ダスキン,47163000000,51115000000,47163000000,121328000000,NetAssets,2.5725,S100YEAI,2026-06-18,120,J-GAAP,連結,2026-03-31
6345,株式会社アイチコーポレーション,69409818000,14674297000,69409818000,78762399000,NetAssets,1.1347,S100YBY2,2026-06-18,120,J-GAAP,連結,2026-03-31
7047,ポート株式会社,3468000000,4807000000,3468000000,7698000000,NetAssets,2.2197,S100YDYD,2026-06-18,120,J-GAAP,連結,2026-03-31
6770,アルプスアルパイン株式会社,263060000000,179544000000,263060000000,192783000000,NetAssets,0.7328,S100YB8V,2026-06-18,120,J-GAAP,連結,2026-03-31
6178,日本郵政株式会社,1827754000000,485068000000,1827754000000,4964502000000,NetAssets,2.7162,S100YE7T,2026-06-18,120,J-GAAP,連結,2026-03-31
7267,本田技研工業株式会社,2178414000000,989252000000,2178414000000,3033806000000,NetAssets,1.3927,S100YDD9,2026-06-18,120,J-GAAP,連結,2026-03-31
8418,株式会社山口フィナンシャルグループ,6346000000,139000000,6346000000,337592000000,NetAssets,53.1976,S100YE1V,2026-06-18,120,J-GAAP,連結,2026-03-31
4674,株式会社クレスコ,15133965000,14261000,233759000,23289265000,NetAssets,99.6294,S100YDHC,2026-06-18,120,J-GAAP,連結,2026-03-31
7472,株式会社鳥羽洋行,20504138000,8656641000,20504138000,19171466000,NetAssets,0.935,S100YC9S,2026-06-18,120,J-GAAP,連結,2026-03-31
6841,横河電機株式会社,163165000000,1025000000,3000000,271037000000,NetAssets,90345.6667,S100YE3H,2026-06-18,120,J-GAAP,連結,2026-03-31
2359,株式会社コア,13285614000,163263000,1344147000,16031347000,NetAssets,11.9268,S100YE3S,2026-06-18,120,J-GAAP,連結,2026-03-31
4569,杏林製薬株式会社,134004000000,33010000000,134004000000,125348000000,NetAssets,0.9354,S100YDHG,2026-06-18,120,J-GAAP,連結,2026-03-31
7733,オリンパス株式会社,420986000000,315572000000,420986000000,457205000000,NetAssets,1.086,S100YDN3,2026-06-18,120,J-GAAP,連結,2026-03-31
5988,株式会社パイオラックス,27786000000,11234000000,27786000000,57770000000,NetAssets,2.0791,S100YDNF,2026-06-18,120,J-GAAP,連結,2026-03-31
4548,生化学工業株式会社,28635000000,5759000000,28635000000,59269000000,NetAssets,2.0698,S100YDGT,2026-06-18,120,J-GAAP,連結,2026-03-31
6701,日本電気株式会社,1358528000000,265057000000,252142000000,1415772000000,NetAssets,5.615,S100YBFV,2026-06-18,120,J-GAAP,連結,2026-03-31
6758,ソニーグループ株式会社,2069936000000,1135644000000,2069936000000,3295554000000,NetAssets,1.5921,S100YE2C,2026-06-18,120,J-GAAP,連結,2026-03-31
4337,ぴあ株式会社,73205000000,74710000000,73205000000,6565000000,NetAssets,0.0897,S100YDQN,2026-06-18,120,J-GAAP,連結,2026-03-31
7161,株式会社じもとホールディングス,1039000000,46000000,1039000000,118056000000,NetAssets,113.6246,S100YDEF,2026-06-18,120,J-GAAP,連結,2026-03-31
9991,ジェコス株式会社,65232000000,33615000000,65232000000,57918000000,NetAssets,0.8879,S100YD7I,2026-06-18,120,J-GAAP,連結,2026-03-31
4512,わかもと製薬株式会社,8908257000,2034774000,8908257000,11610351000,NetAssets,1.3033,S100YDBU,2026-06-18,120,J-GAAP,連結,2026-03-31
2335,株式会社キューブシステム,9084000000,12000000,330000000,9886000000,NetAssets,29.9576,S100YCVG,2026-06-18,120,J-GAAP,連結,2026-03-31
1852,株式会社淺沼組,86053000000,49286000000,86053000000,43958000000,NetAssets,0.5108,S100YD5O,2026-06-18,120,J-GAAP,連結,2026-03-31
6946,日本アビオニクス株式会社,19229000000,233000000,8228000000,13186000000,NetAssets,1.6026,S100YDXW,2026-06-18,120,J-GAAP,連結,2026-03-31
4833,株式会社Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,313312000,101968000,107021000,308834000,NetAssets,2.8857,S100YB3A,2026-06-18,120,J-GAAP,連結,2026-03-31
3088,株式会社マツキヨココカラ＆カンパニー,106082000000,132246000000,106082000000,332129000000,NetAssets,3.1309,S100YD1I,2026-06-18,120,J-GAAP,連結,2026-03-31
3908,株式会社コラボス,1513377000,308276000,1513377000,1291710000,NetAssets,0.8535,S100YEB9,2026-06-18,120,J-GAAP,連結,2026-03-31
9353,櫻島埠頭株式会社,2026000000,113000,2026000000,6956741000,NetAssets,3.4337,S100YDSZ,2026-06-18,120,J-GAAP,連結,2026-03-31
409A,オリオンビール株式会社,14352000000,15947000000,14352000000,11050000000,NetAssets,0.7699,S100YE88,2026-06-18,120,J-GAAP,連結,2026-03-31
6413,理想科学工業株式会社,24933000000,13902000000,24933000000,57899000000,NetAssets,2.3222,S100YE4Y,2026-06-18,120,J-GAAP,連結,2026-03-31
4828,ビジネスエンジニアリング株式会社,14253163000,6722716000,4186766000,11660374000,NetAssets,2.7851,S100YD7D,2026-06-18,120,J-GAAP,連結,2026-03-31
7213,レシップホールディングス株式会社,3187504000,2655066000,3187504000,4742680000,NetAssets,1.4879,S100YCPI,2026-06-18,120,J-GAAP,連結,2026-03-31
7214,ＧＭＢ株式会社,9508958000,9990831000,9508958000,7490824000,NetAssets,0.7878,S100YE26,2026-06-18,120,J-GAAP,連結,2026-03-31
6652,ＩＤＥＣ株式会社,25456000000,13000000,25456000000,38210000000,NetAssets,1.501,S100YEDS,2026-06-18,120,J-GAAP,連結,2026-03-31
6366,千代田化工建設株式会社,305136000000,144313000000,2045000000,3168000000,NetAssets,1.5491,S100YEDH,2026-06-18,120,J-GAAP,連結,2026-03-31
1801,大成建設株式会社,1155852000000,1192555000000,1155852000000,593481000000,NetAssets,0.5135,S100YBGF,2026-06-16,120,J-GAAP,連結,2026-03-31
6463,ＴＰＲ株式会社,29435000000,14670000000,29435000000,90283000000,NetAssets,3.0672,S100YDSL,2026-06-18,120,J-GAAP,連結,2026-03-31
6539,株式会社ＭＳ－Ｊａｐａｎ,4011318000,668522000,4011318000,10134193000,NetAssets,2.5264,S100YEG1,2026-06-18,120,J-GAAP,連結,2026-03-31
5406,株式会社　神戸製鋼所,864854000000,26000000000,3851000000,749518000000,NetAssets,194.6294,S100YCDA,2026-06-18,120,J-GAAP,連結,2026-03-31
4839,株式会社ＷＯＷＯＷ,62550000000,28977000000,62550000000,59560000000,NetAssets,0.9522,S100YDWH,2026-06-18,120,J-GAAP,連結,2026-03-31
7215,株式会社ファルテック,17029000000,23327000000,17029000000,3735000000,NetAssets,0.2193,S100YEJ6,2026-06-18,120,J-GAAP,連結,2026-03-31
9031,西日本鉄道株式会社,155061000000,149410000000,155061000000,179338000000,NetAssets,1.1566,S100YAAB,2026-06-18,120,J-GAAP,連結,2026-03-31
7466,ＳＰＫ株式会社,22817000000,8600000000,22817000000,20814000000,NetAssets,0.9122,S100YCR6,2026-06-18,120,J-GAAP,連結,2026-03-31
5208,株式会社有沢製作所,27112698000,11479892000,146250000,37008288000,NetAssets,253.0481,S100YCDM,2026-06-17,120,J-GAAP,連結,2026-03-31
3798,ＵＬＳグループ株式会社,3925000000,543000000,3925000000,5022000000,NetAssets,1.2795,S100YCBQ,2026-06-17,120,J-GAAP,連結,2026-03-31
8818,京阪神ビルディング株式会社,12620000000,15761000000,12620000000,76208000000,NetAssets,6.0387,S100YC9O,2026-06-17,120,J-GAAP,連結,2026-03-31
9057,遠州トラック株式会社,10154000000,8301000000,10154000000,19742000000,NetAssets,1.9443,S100YBRY,2026-06-17,120,J-GAAP,連結,2026-03-31
4832,ＪＦＥシステムズ株式会社,37797735000,1916058000,2382643000,30759600000,NetAssets,12.9099,S100YCWP,2026-06-17,120,J-GAAP,連結,2026-03-31
1518,三井松島ホールディングス株式会社,14775000000,25230000000,14775000000,57599000000,NetAssets,3.8984,S100YBV8,2026-06-17,120,J-GAAP,連結,2026-03-31
1738,株式会社ニットー,3048121000,2508600000,57578000,3526313000,NetAssets,61.2441,S100YC8S,2026-06-17,120,J-GAAP,連結,2026-03-31
